0.75,0.02138652,0.561359868,0.252108986,0.591718369,0.634389221,0.815719265,0.605067858,0.080714286,0.64372093,0.794190439,0.622113405,0.304776682,0.41053059,0.354490806,0.439759036,0.236897275,0.243478261,0.429313929,0.023674117,1
0,0.019915096,0.703980123,0.214690364,0.659995028,0.616723763,0.806442574,0.714779726,0.087857143,0.589900332,0.791650384,0.796616771,0.365676604,0.155793178,0.289957567,0.585843373,0.106918239,0.206086957,0.478170478,0.088229895,0
1.6,0.02151395,0.650082895,0.251009179,0.586449004,0.629926365,0.809777518,0.626030677,0.093571429,0.599069767,0.800377752,0.50459073,0.248642358,0.422171088,0.465700141,0.412274096,0.221174004,0.270434783,0.509355509,0.008163007,1
0,0.021978306,0.569651735,0.256292386,0.586510142,0.629237912,0.809455185,0.625923142,0.087857143,0.617009967,0.801354696,0.59373435,0.255347445,0.461423931,0.495226308,0.488704819,0.253144654,0.292173913,0.513513514,0.006578862,0
0,0.021378685,0.689054725,0.230730609,0.60543834,0.645099441,0.810417349,0.634206605,0.096428571,0.688239203,0.824084929,0.689332814,0.302560124,0.386302112,0.488684583,0.593373494,0.204926625,0.273913043,0.505197505,0.008796199,0
0,0.023075334,0.796849103,0.234158619,0.573915308,0.661375864,0.823993651,0.777062301,0.075,0.643322259,0.81724632,0.84480552,0.719660867,0.186383324,0.42344413,0.603915663,0.179245283,0.272173913,0.520790021,0.041573559,0
0,0.022538349,0.784411244,0.218140991,0.58678036,0.650284597,0.816722864,0.764387388,0.075,0.61461794,0.813729321,0.844861165,0.575362961,0.169057932,0.423797737,0.601656627,0.156708595,0.257391304,0.522869023,0.07729743,0
1.034482759,0.022400175,0.737976794,0.186837863,0.792233258,0.680829793,0.819891635,0.645568879,0.091428571,0.706445183,0.859515436,0.909187024,0.608888396,0.399972929,0.546499293,0.598268072,0.262578616,0.325217391,0.642411642,0.080474107,1
4.62962963,0.019503517,0.813432835,0.211470426,0.820962366,0.687540248,0.819747992,0.629847037,0.295,0.711760797,0.862967305,0.90679428,0.23783664,0.531402274,0.627475248,0.598268072,0.268867925,0.376521739,0.62993763,0.059999963,1
0,0.022979372,0.737976794,0.185109318,0.834469254,0.689632479,0.822780199,0.722117495,0.548571429,0.707641196,0.859189788,0.917144288,0.302116813,0.566865187,0.598656294,0.634412651,0.290356394,0.366956522,0.518711019,0.006932965,0
7.916666667,0.020064486,0.676616946,0.293314249,0.840720994,0.690254504,0.814758223,0.642608406,0.221428571,0.660066445,0.836264166,0.80557565,0.217278067,0.551705468,0.689886846,0.58621988,0.224842767,0.43826087,0.583160083,0.017891056,1
5.909090909,0.019060724,0.655887261,0.272050247,0.815415248,0.695336215,0.817790257,0.754598034,0.239285714,0.651694352,0.831900482,0.812920817,0.269311759,0.555224689,0.703323904,0.587349398,0.283018868,0.37826087,0.648648649,0.025914285,1
4.814814815,0.019194226,0.6658375,0.287130907,0.827695679,0.695071059,0.813769299,0.755124257,0.223571429,0.667375415,0.828513742,0.756051416,0.2511914,0.585002707,0.743811881,0.590737952,0.265199161,0.387826087,0.636174636,0.031024551,1
2.5,0.019901121,0.921227213,0.247558552,0.849921978,0.688998722,0.816242645,0.673289978,0.312857143,0.677076412,0.828253224,0.767180457,0.292641028,0.531266919,0.566301273,0.634036145,0.206498952,0.389565217,0.532224532,0.013636694,1
1.914893617,0.019555079,0.767827512,0.260168848,0.846760673,0.688865946,0.814596107,0.670403459,0.317857143,0.715747508,0.854044549,0.822936954,0.228360856,0.491066594,0.521923621,0.611822289,0.190251572,0.364347826,0.523908524,0.010220532,1
1.5,0.017603734,0.599502492,0.211045882,0.676629239,0.68757687,0.782498278,0.644564604,0.171428571,0.757740864,0.872476228,0.409381782,0.201983819,0.269220357,0.504950495,0.390060241,0.14360587,0.246956522,0.503118503,0.00853761,1
0.476190476,0.018055315,0.563018242,0.233774139,0.628414546,0.642780817,0.738055987,0.59810801,0.19,0.824584718,0.881268725,0.343275277,0.202205475,0.454656199,0.471181047,0.34751506,0.236897275,0.385217391,0.343035343,0.020454575,1
0,0.017234922,0.561359868,0.232178709,0.633154071,0.692318833,0.73606165,0.621652598,0.173571429,0.806777409,0.902435847,0.410494686,0.222874875,0.352598809,0.474186704,0.342996988,0.199161426,0.286956522,0.477130977,0.040233559,0
0.384615385,0.018016019,0.466832516,0.234492696,0.634880153,0.65210549,0.710235065,0.602878687,0.180714286,0.764916944,0.853132734,0.298592176,0.241050648,0.566865187,0.46198727,0.320783133,0.278301887,0.411304348,0.415800416,0.030212909,1
1.162790698,0.017665916,0.602819238,0.235055523,0.628510217,0.651836926,0.707122319,0.604017197,0.177857143,0.739401993,0.832486648,0.352568026,0.299678599,0.75,0.641442716,0.365963855,0.360587002,0.553913043,0.531185031,0.03783917,1
1.25,0.017172878,0.600331698,0.230748056,0.636904079,0.700040207,0.783273379,0.653878432,0.185,0.711096346,0.863097564,0.328418007,0.26975507,0.62425555,0.66407355,0.442394578,0.318658281,0.428695652,0.568607069,0.070169709,1
0.869565217,0.016778374,0.441127711,0.241614945,0.646920582,0.622994274,0.658287791,0.642459973,0.160714286,0.692225914,0.846098736,0.218129208,0.289981159,0.845560368,0.803217822,0.288027108,0.373689727,0.599130435,0.551975052,0.079147618,1
0.869565217,0.017954736,0.397180762,0.247702652,0.6560153,0.605163778,0.688550724,0.636582623,0.145,0.744983389,0.821610004,0.213510656,0.299069046,0.830536004,0.682991513,0.297816265,0.395702306,0.569565217,0.497920998,0.026671879,1
0.769230769,0.021775699,0.520729705,0.291840302,0.670263619,0.613086258,0.721789321,0.628968328,0.177142857,0.757873754,0.869936173,0.255801013,0.285714286,0.817406605,0.669908062,0.321159639,0.377358491,0.586956522,0.495841996,0.006066344,1
0,0.023102611,0.528192364,0.304721995,0.69581596,0.614842785,0.716330986,0.628185178,0.185714286,0.692757475,0.852286049,0.338044627,0.285381802,0.81402274,0.680693069,0.367093373,0.379454927,0.590434783,0.497920998,0.032696755,0
0,0.021519741,0.560530702,0.253293442,0.654338034,0.6180887,0.652686807,0.641534966,0.167142857,0.651428571,0.824280318,0.326804296,0.250249363,0.721846237,0.908592645,0.326054217,0.311844864,0.576521739,0.626819127,0.00468674,0
2.142857143,0.02173639,0.667495834,0.265388082,0.659022228,0.623123879,0.652846722,0.64083862,0.176428571,0.707109635,0.843167904,0.295976852,0.2511914,0.718462371,0.90417256,0.309864458,0.309224319,0.573913043,0.628898129,0.018323434,1
0.192307692,0.023289088,0.633499163,0.313671008,0.700770921,0.62055088,0.714491515,0.624912769,0.18,0.714551495,0.860622639,0.243559067,0.284550593,0.794802382,0.650990099,0.309487952,0.376310273,0.563478261,0.493762994,0.034303265,1
2.5,0.023658387,0.645107815,0.329003034,0.67251397,0.58012791,0.672169679,0.644080193,0.185,0.737940199,0.869936173,0.226086473,0.221766596,0.632782891,0.780940594,0.277861446,0.264675052,0.484347826,0.550935551,0.063431035,1
0.612244898,0.022184706,0.742951874,0.317786559,0.655185732,0.611824927,0.687807218,0.629241806,0.177142857,0.693554817,0.853588641,0.274442157,0.231408622,0.609501895,0.815594059,0.287274096,0.275681342,0.466086957,0.581081081,0.063978963,1
2.4,0.021546372,0.690713138,0.327077403,0.638448708,0.563248248,0.610589154,0.655380271,0.175714286,0.617674419,0.815097043,0.308886539,0.280062064,0.590010828,0.63437058,0.397213855,0.294549266,0.410434783,0.523908524,0.008267374,1
0.740740741,0.023045108,0.697346631,0.32447651,0.687765384,0.584084909,0.668130852,0.643455363,0.170714286,0.664850498,0.839325257,0.264871181,0.244320071,0.611667569,0.762376238,0.302334337,0.277777778,0.446956522,0.53950104,0.013088766,1
0.769230769,0.022543556,0.627694876,0.329264739,0.684093388,0.581774054,0.638116143,0.649369515,0.164285714,0.641993355,0.822456689,0.343442212,0.283276072,0.635354629,0.665134371,0.407003012,0.291928721,0.43826087,0.546777547,0.042078622,1
0.416666667,0.04430704,0.62437813,0.339032468,0.607641208,0.520219898,0.581726435,0.649926662,0.197142857,0.718272425,0.843233034,0.238829225,0.215061509,0.668245804,0.825318246,0.302334337,0.276205451,0.551304348,0.504158004,0.000952817,1
1.041666667,0.026007919,0.687396391,0.326757542,0.676253539,0.58881625,0.640348258,0.649695389,0.174285714,0.691428571,0.846489514,0.462689889,0.316302782,0.629399025,0.632425743,0.46875,0.318658281,0.437391304,0.522869023,0.033993425,1
0.416666667,0.01979185,0.608623564,0.281160806,0.611094784,0.560142045,0.619521931,0.672935968,0.165714286,0.596013289,0.8007034,0.525290746,0.362905907,0.616811045,0.601661952,0.486822289,0.295073375,0.428695652,0.575883576,0.030980288,1
0.740740741,0.022668016,0.557213916,0.289383507,0.645551834,0.579452655,0.626532797,0.669494133,0.158571429,0.626445183,0.810342582,0.46558344,0.322453729,0.624526259,0.599540311,0.445783133,0.28197065,0.44,0.554054054,0.010233578,1
1.6,0.035910916,0.532338317,0.293985635,0.651535711,0.586689854,0.639087759,0.670528112,0.152857143,0.673887043,0.788784682,0.52640365,0.313144187,0.583784515,0.559936351,0.47063253,0.281446541,0.407826087,0.523908524,0.01559917,1
2.5,0.050175669,0.532338317,0.297679874,0.63296524,0.588454148,0.641183613,0.671017575,0.152857143,0.684252492,0.728474665,0.559790774,0.322730799,0.520979968,0.513260255,0.487951807,0.283542977,0.364347826,0.48960499,0.016722981,1
1.052631579,0.092504797,0.588723046,0.306705782,0.611828132,0.504004789,0.540222732,0.65705659,0.169285714,0.667109635,0.765207763,0.444883423,0.254627064,0.526935571,0.559759547,0.444653614,0.251048218,0.413913043,0.482328482,0.001028762,1
0.740740741,0.080137858,0.496683273,0.311892061,0.629083773,0.510102057,0.543219632,0.657160249,0.171428571,0.636013289,0.789175459,0.438372934,0.285825114,0.515295073,0.484264498,0.440888554,0.254716981,0.391304348,0.459459459,0.012976944,1
1.041666667,0.045759461,0.667495834,0.263382325,0.532797777,0.468175627,0.536773151,0.684047282,0.118571429,0.710564784,0.795362772,0.559234322,0.342513576,0.552517596,0.571782178,0.549322289,0.344339623,0.369565217,0.528066528,0.161659681,1
1.111111111,0.047063768,0.480099502,0.249135889,0.536768951,0.469202679,0.53624813,0.683384647,0.126428571,0.720265781,0.81398984,0.55878916,0.303723817,0.556848944,0.538719943,0.493975904,0.289308176,0.342608696,0.520790021,0.100056936,1
1.6,0.046105346,0.536484231,0.248777257,0.58769108,0.471244177,0.536867071,0.682701367,0.138571429,0.736744186,0.835743129,0.545601246,0.304998338,0.527612344,0.525813296,0.475150602,0.225890985,0.352173913,0.535343035,0.093876906,1
3.333333333,0.041873434,0.533167484,0.252496696,0.616991937,0.472733051,0.537392307,0.681827581,0.143571429,0.792159468,0.856714863,0.598631128,0.252909232,0.473741202,0.54844413,0.50376506,0.221698113,0.375652174,0.557172557,0.114828623,1
2.083333333,0.039587929,0.483416248,0.264400712,0.640559279,0.518815564,0.565897862,0.663589823,0.152857143,0.791229236,0.82721115,0.58828112,0.294137205,0.426367082,0.392503536,0.611822289,0.32966457,0.276521739,0.440748441,0.023581398,1
3.6,0.033391665,0.437810965,0.265619417,0.643146009,0.631755105,0.740136388,0.679787497,0.142142857,0.764119601,0.859320047,0.567636748,0.26216336,0.36491608,0.400282885,0.487951807,0.206498952,0.252173913,0.440748441,0.029962707,1
0.434782609,0.023699549,0.554726376,0.250523248,0.63761655,0.638224265,0.731589046,0.669689082,0.188571429,0.826046512,0.901849681,0.462133437,0.262883742,0.451543043,0.429278642,0.50376506,0.237421384,0.305217391,0.461538462,0.132965687,1
0.384615385,0.019136826,0.572968481,0.239144581,0.605139319,0.632892222,0.678165982,0.660566893,0.160714286,0.790564784,0.889214537,0.336319626,0.211515017,0.552788305,0.611209335,0.415662651,0.199161426,0.41826087,0.515592516,0.062551834,1
1.538461538,0.018713461,0.611111105,0.239282864,0.615839568,0.628319816,0.678857349,0.660853829,0.187857143,0.766910299,0.85209066,0.173167882,0.178488308,0.569842989,0.639497878,0.271084337,0.200209644,0.433913043,0.520790021,0.100688264,1
0.740740741,0.018509983,0.577943601,0.231492461,0.602040407,0.642141193,0.733670138,0.669664953,0.182142857,0.788305648,0.892861795,0.210060653,0.189681924,0.547238766,0.612270156,0.31061747,0.196016771,0.402608696,0.517671518,0.135302767,1
0.384615385,0.018925671,0.422056399,0.23095742,0.598623953,0.642851128,0.732610687,0.669552147,0.177857143,0.833089701,0.899049108,0.375549496,0.183697218,0.558202491,0.640028289,0.394578313,0.203354298,0.432173913,0.51975052,0.102093028,1
0.833333333,0.019018011,0.470149262,0.229473779,0.607365339,0.644249595,0.734918638,0.66947645,0.193571429,0.83986711,0.849876254,0.223526793,0.188961543,0.571737953,0.571782178,0.291792169,0.221174004,0.415652174,0.504158004,0.007899759,1
0.833333333,0.019526746,0.427860686,0.224854205,0.619197003,0.66062241,0.774203692,0.67780534,0.192857143,0.828039867,0.896443923,0.450503589,0.189016957,0.454250135,0.558521924,0.496987952,0.198113208,0.372173913,0.5,0.028922763,1
3.181818182,0.018801314,0.477611962,0.222953775,0.620863673,0.66081987,0.774647396,0.677235824,0.2,0.793621262,0.893903869,0.435535029,0.187964092,0.459528966,0.595650636,0.486445783,0.19129979,0.367826087,0.517671518,0.033790747,1
0,0.020799125,0.448590371,0.226629274,0.611464754,0.655176537,0.772278328,0.698389542,0.195,0.744053156,0.849159828,0.434922931,0.290701541,0.44883595,0.505657709,0.447665663,0.215932914,0.327826087,0.482328482,0.01921801,0
1.666666667,0.019538498,0.523217245,0.219610415,0.616490665,0.658239499,0.775641414,0.698141631,0.178571429,0.736079734,0.836003647,0.411162428,0.27817799,0.482539253,0.48019802,0.400978916,0.236897275,0.356521739,0.454261954,0.016519372,1
2.105263158,0.018668958,0.680762819,0.24944412,0.644814013,0.655065402,0.821634165,0.664081377,0.231428571,0.687973422,0.663149668,0.465972956,0.045993572,0.145235517,0.219589816,0.52560241,0.050838574,0.194782609,0.371101871,0.026101587,1
0,0.018762114,0.661691547,0.24512179,0.648142645,0.654457328,0.822252156,0.664964136,0.267857143,0.696478405,0.735248144,0.406043069,0.062562341,0.141716297,0.220473833,0.482680723,0.050314465,0.187826087,0.381496881,0.075664363,0
0,0.017432274,0.803482596,0.217040538,0.785026063,0.627569216,0.789250173,0.815223455,0.417142857,0.679069767,0.845707959,0.735073173,0.433946581,0.380346508,0.442538897,0.589608434,0.55870021,0.193043478,0.532224532,0.113588797,0
0,0.017615568,0.735489254,0.215878052,0.775450793,0.626571217,0.787862692,0.814887651,0.303571429,0.674285714,0.840823238,0.720494129,0.425412834,0.527070926,0.434229137,0.602033133,0.525681342,0.246956522,0.508316008,0.091688922,0
0,0.017935383,0.842454426,0.219037896,0.786162658,0.625167439,0.786448278,0.813913864,0.418571429,0.681328904,0.846750033,0.725057036,0.411781004,0.456280455,0.411421499,0.586972892,0.483228512,0.254782609,0.491683992,0.056306109,0
0,0.018199897,0.802653389,0.222582865,0.794242665,0.624077725,0.786570599,0.813115688,0.457142857,0.641727575,0.827862446,0.714929609,0.381968303,0.32282079,0.37553041,0.562876506,0.417190776,0.237391304,0.485446985,0.029742791,0
0,0.017336147,0.83416252,0.231765797,0.842619582,0.670480724,0.810349671,0.786262017,0.274285714,0.622857143,0.813533933,0.515441545,0.302670952,0.335950189,0.336810467,0.500753012,0.22851153,0.130434783,0.483367983,0.002022581,0
7.2,0.015869971,0.79519069,0.240183646,0.839963238,0.674223181,0.817264977,0.727412218,0.379285714,0.665249169,0.830663019,0.493572979,0.29519007,0.129940444,0.299151344,0.560993976,0.083333333,0.095652174,0.490644491,0.023400153,1
1.777777778,0.017626798,0.772802671,0.226395355,0.783087763,0.624171342,0.785429658,0.790185999,0.455,0.678538206,0.844991533,0.711423961,0.40806827,0.450189496,0.387022631,0.59186747,0.372641509,0.313913043,0.496881497,0.013014684,1
4.4,0.016113389,0.75124378,0.230881816,0.858220875,0.672473076,0.810769377,0.746924897,0.362857143,0.671096346,0.83893448,0.58711257,0.294192619,0.399837574,0.320190948,0.585843373,0.254716981,0.254782609,0.466735967,0.04548733,1
0.740740741,0.016282812,0.646766148,0.209527994,0.837549486,0.679332319,0.813806849,0.757391172,0.209285714,0.653023256,0.804546047,0.543542374,0.171727807,0.287763942,0.464992928,0.688629518,0.129979036,0.211304348,0.486486486,0.046415452,1
2.037037037,0.020293786,0.665008293,0.206048936,0.781462688,0.686175708,0.820064627,0.720109554,0.292142857,0.670830565,0.799531067,0.473318124,0.19721822,0.318760152,0.330975955,0.537274096,0.176100629,0.199130435,0.454261954,0.093565202,1
0,0.020599112,0.775290211,0.205750398,0.770946404,0.686279709,0.819820936,0.722034393,0.288571429,0.692624585,0.80239677,0.397418062,0.207248144,0.279371955,0.321605375,0.458960843,0.201781971,0.162608696,0.45010395,0.020401926,0
5,0.020439081,0.779436164,0.204229279,0.760617695,0.68631213,0.820521884,0.723451999,0.302857143,0.677209302,0.805392732,0.374047076,0.170896598,0.269761776,0.324787836,0.425075301,0.171383648,0.150434783,0.456340956,0.024449416,1
0,0.019446281,0.762023226,0.207460203,0.828816184,0.679622365,0.814519711,0.757270613,0.217142857,0.710033223,0.810798489,0.519837516,0.176105508,0.248781808,0.444306931,0.55496988,0.103773585,0.219130435,0.493762994,0.099079891,0
7.586206897,0.019282614,0.62189059,0.207362629,0.838615524,0.679644005,0.814583935,0.757509988,0.221428571,0.729036545,0.790999088,0.449780201,0.16868004,0.280860855,0.456329562,0.487951807,0.102201258,0.237391304,0.498960499,0.085993455,1
2.941176471,0.018016204,0.447761204,0.20573489,0.840659856,0.677022811,0.812522094,0.777150978,0.126428571,0.74538206,0.862381138,0.479216515,0.20874432,0.481727125,0.616336634,0.535391566,0.217505241,0.310434783,0.56029106,0.014884907,1
9.285714286,0.020814821,0.548922049,0.184621449,0.849915778,0.663076347,0.828497676,0.873057829,0.199285714,0.774750831,0.865767878,0.894997496,0.448465034,0.593800758,0.543847242,0.615587349,0.322851153,0.428695652,0.589397089,0.000252997,1
9.285714286,0.019931416,0.521558872,0.188097923,0.846659429,0.664015687,0.829495924,0.873002863,0.197142857,0.765049834,0.854435326,0.902676534,0.370830101,0.561315647,0.546499293,0.637424699,0.226415094,0.397391304,0.584199584,0.001323227,1
4.423076923,0.020528265,0.382255403,0.191357279,0.843043706,0.665517283,0.83163632,0.872917933,0.2,0.778471761,0.854956363,0.883312003,0.335863903,0.514347591,0.550035361,0.647590361,0.240566038,0.373913043,0.573804574,0.00055911,1
5.416666667,0.022600071,0.552238796,0.180458727,0.833894521,0.656371203,0.82065137,0.877270924,0.260714286,0.754817276,0.877686596,0.966557231,0.560733681,0.256497022,0.320014144,0.605421687,0.24475891,0.142608696,0.41995842,0.004735662,1
0,0.019709354,0.606965191,0.193870291,0.717888353,0.726308037,0.848262697,0.84008321,0.106428571,0.654352159,0.678520255,0.169495298,0.158650116,0.253248511,0.50937058,0.252259036,0.126310273,0.231304348,0.548856549,0.221193253,0
2.083333333,0.021872574,0.731343301,0.193222814,0.696252562,0.718071017,0.849353311,0.841603778,0.177142857,0.631362126,0.790282662,0.346892215,0.217776793,0.256090958,0.428041018,0.407379518,0.134696017,0.197391304,0.488565489,0.143600426,1
5,0.016549233,0.66832504,0.201026788,0.841490836,0.677928699,0.811051311,0.781148915,0.140714286,0.642923588,0.814315488,0.560124645,0.21605896,0.431916622,0.6718529,0.608810241,0.174528302,0.342608696,0.597713098,0.067431001,1
7.857142857,0.01614448,0.616915431,0.198982259,0.85153889,0.677663861,0.809859871,0.780842467,0.141428571,0.610365449,0.785072294,0.508485894,0.194170453,0.409312398,0.636845827,0.600150602,0.17557652,0.340869565,0.582120582,0.037691006,1
0,0.017177721,0.644278608,0.189328905,0.715053695,0.70262906,0.839108931,0.808661301,0.301428571,0.686644518,0.842060701,0.704023148,0.178432894,0.470628045,0.344236209,0.662650602,0.284067086,0.290434783,0.45010395,0.024770905,0
1.111111111,0.020132644,0.429519059,0.190848731,0.709692975,0.723525689,0.850723181,0.838813079,0.152142857,0.685182724,0.823042855,0.388514829,0.158373047,0.439902545,0.501768034,0.485316265,0.182389937,0.271304348,0.490644491,0.067583825,1
1.481481481,0.015958009,0.450248744,0.186229803,0.689683043,0.719024149,0.850591279,0.842102823,0.140714286,0.705116279,0.845773088,0.567914974,0.235564668,0.368299946,0.464816124,0.585843373,0.208071279,0.229565217,0.462577963,0.031354425,1
3.043478261,0.015761111,0.398839135,0.198197791,0.855948,0.667233937,0.810419853,0.820294135,0.117857143,0.666976744,0.81223134,0.686494908,0.236285049,0.41608013,0.555869873,0.635165663,0.177148847,0.327826087,0.497920998,0.008843257,1
3.75,0.015610287,0.495854067,0.219587799,0.817419161,0.646291411,0.805465735,0.828826685,0.147142857,0.71255814,0.835352351,0.603194035,0.274354428,0.362615051,0.558698727,0.632153614,0.191823899,0.222608696,0.566528067,0.023156474,1
7.5,0.015508088,0.531509111,0.218736773,0.807864375,0.645791461,0.806706552,0.828786703,0.142142857,0.749501661,0.842842256,0.658561015,0.293195168,0.344612886,0.53907355,0.651731928,0.188155136,0.216521739,0.545738046,0.024891113,1
2,0.015413326,0.505804306,0.216127479,0.818304373,0.644912286,0.805543945,0.828506474,0.155714286,0.765714286,0.849029569,0.602136776,0.310761388,0.308879264,0.532708628,0.615963855,0.174004193,0.206086957,0.524948025,0.028670697,1
0.833333333,0.015339118,0.606965191,0.211286263,0.823594223,0.644127045,0.805506912,0.828350201,0.147857143,0.765448505,0.849811124,0.574981915,0.322121246,0.282485111,0.537835926,0.59375,0.145178197,0.212173913,0.534303534,0.078079718,1
2.592592593,0.014706054,0.747097827,0.200834225,0.798841783,0.633304501,0.803122306,0.820208768,0.185,0.655813953,0.809626156,0.551443993,0.353762607,0.355170547,0.522100424,0.530496988,0.216457023,0.306086957,0.505197505,0.008574884,1
2.156862745,0.015079729,0.577943601,0.197160018,0.801403477,0.633247269,0.802612046,0.81952784,0.168571429,0.675215947,0.827406539,0.591564187,0.376371495,0.37046562,0.549681754,0.551581325,0.213836478,0.313913043,0.533264033,0.006406003,1
0.416666667,0.018378725,0.686567185,0.167322437,0.859036081,0.672708505,0.82058585,0.856689423,0.222142857,0.769036545,0.889800703,0.920149129,0.247866563,0.078505685,0.229314003,0.615587349,0.002096436,0.092173913,0.349272349,0.028328242,1
1.25,0.018603181,0.723051396,0.166702099,0.856786986,0.672591187,0.822722189,0.856882891,0.206428571,0.757740864,0.882506187,0.941016081,0.237670398,0.102869518,0.246463932,0.608057229,0.029350105,0.095652174,0.363825364,0.011830769,1
1.578947368,0.017636458,0.683250438,0.186470183,0.797006688,0.651525239,0.815949317,0.840076764,0.165714286,0.710963455,0.857301029,0.705302988,0.308600244,0.300081213,0.419554455,0.576807229,0.10639413,0.220869565,0.511434511,0.017949762,1
1.363636364,0.020155488,0.594527372,0.149862524,0.858934916,0.664862044,0.81956559,0.877320838,0.260714286,0.758139535,0.876123486,0.819486951,0.275462706,0.166621548,0.358380481,0.616716867,0.07966457,0.165217391,0.507276507,0.016791938,1
0.416666667,0.018864765,0.391376436,0.15961216,0.751136683,0.679521059,0.824208856,0.779825126,0.099285714,0.803853821,0.878989188,0.755995771,0.273246149,0.400920411,0.393564356,0.603162651,0.310796646,0.282608696,0.536382536,0.023783144,1
0,0.018966477,0.540630183,0.160223451,0.742295074,0.680127706,0.825864717,0.780538458,0.083571429,0.751362126,0.874495246,0.67486506,0.248088219,0.37046562,0.380657709,0.582454819,0.284067086,0.266956522,0.53014553,0.01065524,0
1.2,0.017448217,0.392205642,0.156235845,0.749752395,0.683675954,0.824269628,0.741963626,0.140714286,0.760531561,0.879575355,0.513327027,0.235841738,0.342582566,0.364745403,0.52748494,0.26048218,0.239130435,0.511434511,0.040822022,1
0.833333333,0.018694101,0.335820913,0.157910109,0.753637473,0.681504691,0.821725582,0.709525073,0.199285714,0.718671096,0.8770353,0.542262534,0.226144298,0.335814835,0.392680339,0.521837349,0.238993711,0.259130435,0.515592516,0.056314962,1
2.962962963,0.017175876,0.591210626,0.169807017,0.771970296,0.645286833,0.815530993,0.82175033,0.12,0.654219269,0.818158135,0.675198932,0.353873435,0.331077423,0.467998586,0.576807229,0.164570231,0.242608696,0.566528067,0.043978198,1
0.434782609,0.0203519,0.678275279,0.162602057,0.75102249,0.681530929,0.822185601,0.709790754,0.244285714,0.773687708,0.879314837,0.436147126,0.176992131,0.323226854,0.380304102,0.463478916,0.206498952,0.254782609,0.486486486,0.072914939,1
